Institution,Metric,Value,Year,Numeric Value,Rank,Decile
UCL,Average Teaching Score,78.0,2018,78.0,10.0,10.0
Coventry,Average Teaching Score,76.7,2018,76.7,12.0,10.0
Exeter,Average Teaching Score,76.2,2018,76.2,13.0,9.0
Leeds,Average Teaching Score,75.8,2018,75.8,14.0,9.0
Birmingham,Average Teaching Score,74.5,2018,74.5,15.0,9.0
London School of Economics,Average Teaching Score,74.5,2018,74.5,15.0,9.0
York,Average Teaching Score,74.3,2018,74.3,17.0,9.0
UEA,Average Teaching Score,74.2,2018,74.2,18.0,9.0
Nottingham,Average Teaching Score,72.9,2018,72.9,19.0,9.0
Sussex,Average Teaching Score,72.5,2018,72.5,20.0,9.0
University for the Creative Arts,Average Teaching Score,72.2,2018,72.2,21.0,9.0
Kent,Average Teaching Score,71.7,2018,71.7,22.0,9.0
Glasgow,Average Teaching Score,70.9,2018,70.9,23.0,9.0
Dundee,Average Teaching Score,70.7,2018,70.7,24.0,9.0
SOAS,Average Teaching Score,70.6,2018,70.6,25.0,8.0
Heriot-Watt,Average Teaching Score,70.1,2018,70.1,26.0,8.0
Bristol,Average Teaching Score,69.3,2018,69.3,27.0,8.0
Manchester,Average Teaching Score,68.8,2018,68.8,28.0,8.0
Reading,Average Teaching Score,68.0,2018,68.0,29.0,8.0
Edinburgh,Average Teaching Score,67.1,2018,67.1,30.0,8.0
Newcastle,Average Teaching Score,67.1,2018,67.1,30.0,8.0
City,Average Teaching Score,67.0,2018,67.0,32.0,8.0
Falmouth,Average Teaching Score,67.0,2018,67.0,32.0,8.0
Nottingham Trent,Average Teaching Score,66.9,2018,66.9,34.0,8.0
Southampton,Average Teaching Score,66.1,2018,66.1,35.0,8.0
Keele,Average Teaching Score,66.0,2018,66.0,36.0,8.0
Portsmouth,Average Teaching Score,65.9,2018,65.9,37.0,7.0
"Queen's, Belfast",Average Teaching Score,64.9,2018,64.9,38.0,7.0
King's College London,Average Teaching Score,64.0,2018,64.0,39.0,7.0
Royal Holloway,Average Teaching Score,63.3,2018,63.3,40.0,7.0
Sheffield,Average Teaching Score,63.3,2018,63.3,40.0,7.0
Cardiff,Average Teaching Score,63.2,2018,63.2,42.0,7.0
Leicester,Average Teaching Score,62.8,2018,62.8,43.0,7.0
Queen Mary,Average Teaching Score,62.6,2018,62.6,44.0,7.0
Swansea,Average Teaching Score,62.5,2018,62.5,45.0,7.0
Aberdeen,Average Teaching Score,62.3,2018,62.3,46.0,7.0
Lincoln,Average Teaching Score,61.9,2018,61.9,47.0,7.0
Essex,Average Teaching Score,61.1,2018,61.1,48.0,6.0
Northumbria,Average Teaching Score,61.1,2018,61.1,48.0,7.0
Oxford Brookes,Average Teaching Score,60.8,2018,60.8,50.0,6.0
Aston,Average Teaching Score,60.7,2018,60.7,51.0,6.0
Strathclyde,Average Teaching Score,60.6,2018,60.6,52.0,6.0
UWE Bristol,Average Teaching Score,60.6,2018,60.6,52.0,6.0
Derby,Average Teaching Score,60.2,2018,60.2,54.0,6.0
Stirling,Average Teaching Score,60.2,2018,60.2,54.0,6.0
Edge Hill,Average Teaching Score,59.4,2018,59.4,56.0,6.0
Liverpool Hope,Average Teaching Score,59.4,2018,59.4,56.0,6.0
West London,Average Teaching Score,59.3,2018,59.3,58.0,6.0
University of the Arts London,Average Teaching Score,59.0,2018,59.0,59.0,6.0
Huddersfield,Average Teaching Score,58.2,2018,58.2,60.0,6.0
Bournemouth,Average Teaching Score,57.9,2018,57.9,61.0,5.0
Robert Gordon,Average Teaching Score,57.7,2018,57.7,62.0,5.0
Bangor,Average Teaching Score,57.6,2018,57.6,63.0,5.0
Gloucestershire,Average Teaching Score,57.0,2018,57.0,64.0,5.0
Goldsmiths,Average Teaching Score,57.0,2018,57.0,64.0,5.0
Abertay Dundee,Average Teaching Score,56.8,2018,56.8,66.0,5.0
Central Lancashire,Average Teaching Score,56.7,2018,56.7,67.0,5.0
Liverpool,Average Teaching Score,56.7,2018,56.7,67.0,5.0
Staffordshire,Average Teaching Score,56.7,2018,56.7,67.0,5.0
Middlesex,Average Teaching Score,55.9,2018,55.9,70.0,5.0
Sunderland,Average Teaching Score,55.5,2018,55.5,71.0,5.0
Anglia Ruskin,Average Teaching Score,55.2,2018,55.2,72.0,4.0
Brunel,Average Teaching Score,55.2,2018,55.2,72.0,4.0
Chichester,Average Teaching Score,55.2,2018,55.2,72.0,5.0
Bradford,Average Teaching Score,54.9,2018,54.9,75.0,4.0
Manchester Met,Average Teaching Score,54.8,2018,54.8,76.0,4.0
Chester,Average Teaching Score,54.7,2018,54.7,77.0,4.0
Plymouth,Average Teaching Score,54.5,2018,54.5,78.0,4.0
Teesside,Average Teaching Score,54.2,2018,54.2,79.0,4.0
Liverpool John Moores,Average Teaching Score,54.1,2018,54.1,80.0,4.0
Aberystwyth,Average Teaching Score,53.8,2018,53.8,81.0,4.0
Kingston,Average Teaching Score,53.8,2018,53.8,81.0,4.0
Edinburgh Napier,Average Teaching Score,53.1,2018,53.1,83.0,4.0
Hull,Average Teaching Score,52.9,2018,52.9,84.0,4.0
Sheffield Hallam,Average Teaching Score,52.7,2018,52.7,85.0,3.0
Bolton,Average Teaching Score,52.2,2018,52.2,86.0,3.0
Cardiff Met,Average Teaching Score,52.0,2018,52.0,87.0,3.0
Worcester,Average Teaching Score,51.7,2018,51.7,88.0,3.0
Glasgow Caledonian,Average Teaching Score,51.4,2018,51.4,89.0,3.0
Winchester,Average Teaching Score,51.2,2018,51.2,90.0,3.0
Brighton,Average Teaching Score,51.0,2018,51.0,91.0,3.0
London South Bank,Average Teaching Score,50.6,2018,50.6,92.0,3.0
Roehampton,Average Teaching Score,50.5,2018,50.5,93.0,3.0
De Montfort,Average Teaching Score,50.4,2018,50.4,94.0,3.0
Greenwich,Average Teaching Score,49.7,2018,49.7,95.0,3.0
Ulster,Average Teaching Score,49.6,2018,49.6,96.0,3.0
Bath Spa,Average Teaching Score,49.2,2018,49.2,97.0,2.0
Bedfordshire,Average Teaching Score,48.9,2018,48.9,98.0,2.0
Salford,Average Teaching Score,48.6,2018,48.6,99.0,2.0
Queen Margaret,Average Teaching Score,48.1,2018,48.1,100.0,2.0
Birmingham City,Average Teaching Score,48.0,2018,48.0,101.0,2.0
Hertfordshire,Average Teaching Score,47.8,2018,47.8,102.0,2.0
Southampton Solent,Average Teaching Score,47.4,2018,47.4,103.0,2.0
West of Scotland,Average Teaching Score,47.0,2018,47.0,104.0,2.0
Northampton,Average Teaching Score,46.5,2018,46.5,105.0,2.0
"St Mary's, Twickenham",Average Teaching Score,46.5,2018,46.5,105.0,2.0
East London,Average Teaching Score,46.4,2018,46.4,107.0,2.0
Westminster,Average Teaching Score,46.2,2018,46.2,108.0,2.0
Canterbury Christ Church,Average Teaching Score,45.9,2018,45.9,109.0,1.0
Newman,Average Teaching Score,44.5,2018,44.5,110.0,1.0
Leeds Trinity,Average Teaching Score,44.4,2018,44.4,111.0,1.0
Trinity Saint David,Average Teaching Score,43.7,2018,43.7,112.0,1.0
Birkbeck,Average Teaching Score,42.4,2018,42.4,113.0,1.0
Leeds Beckett,Average Teaching Score,41.1,2018,41.1,114.0,1.0
Suffolk,Average Teaching Score,39.2,2018,39.2,115.0,1.0
South Wales,Average Teaching Score,38.4,2018,38.4,116.0,1.0
London Met,Average Teaching Score,37.2,2018,37.2,117.0,1.0
Cumbria,Average Teaching Score,37.1,2018,37.1,118.0,1.0
York St John,Average Teaching Score,36.6,2018,36.6,119.0,1.0
Bucks New University,Average Teaching Score,32.0,2018,32.0,120.0,1.0
Glyndŵr,Average Teaching Score,30.4,2018,30.4,121.0,1.0
Cambridge,NSS Teaching (%),90.6469920544836,2018,90.6469920544836,13.0,9.0
Oxford,NSS Teaching (%),91.61492899450509,2018,91.61492899450509,5.0,10.0
St Andrews,NSS Teaching (%),95.47440699126089,2018,95.47440699126089,1.0,10.0
Durham,NSS Teaching (%),88.830167118983,2018,88.830167118983,41.0,7.0
Bath,NSS Teaching (%),87.8876636802206,2018,87.8876636802206,52.0,6.0
Imperial College,NSS Teaching (%),85.2443087173792,2018,85.2443087173792,90.0,3.0
Loughborough,NSS Teaching (%),89.1657478868063,2018,89.1657478868063,30.0,8.0
Warwick,NSS Teaching (%),89.060649914485,2018,89.060649914485,32.0,8.0
Lancaster,NSS Teaching (%),89.1047666645842,2018,89.1047666645842,31.0,8.0
Surrey,NSS Teaching (%),90.4510042169966,2018,90.4510042169966,18.0,9.0
UCL,NSS Teaching (%),86.0192658161937,2018,86.0192658161937,79.0,4.0
Coventry,NSS Teaching (%),92.7612232895511,2018,92.7612232895511,2.0,10.0
Exeter,NSS Teaching (%),89.7670447615563,2018,89.7670447615563,22.0,9.0
Leeds,NSS Teaching (%),90.932154247608,2018,90.932154247608,9.0,10.0
Birmingham,NSS Teaching (%),90.5162468756009,2018,90.5162468756009,17.0,9.0
London School of Economics,NSS Teaching (%),81.0627674750357,2018,81.0627674750357,117.0,1.0
York,NSS Teaching (%),91.0696999031946,2018,91.0696999031946,7.0,10.0
UEA,NSS Teaching (%),90.8966928060007,2018,90.8966928060007,10.0,10.0
Nottingham,NSS Teaching (%),89.7400067750677,2018,89.7400067750677,23.0,9.0
Sussex,NSS Teaching (%),87.7820622679235,2018,87.7820622679235,55.0,6.0
University for the Creative Arts,NSS Teaching (%),87.4882702533625,2018,87.4882702533625,59.0,6.0
Kent,NSS Teaching (%),88.3780404637418,2018,88.3780404637418,46.0,7.0
Glasgow,NSS Teaching (%),90.6206896551724,2018,90.6206896551724,16.0,9.0
Dundee,NSS Teaching (%),91.15543408734081,2018,91.15543408734081,6.0,10.0
SOAS,NSS Teaching (%),90.63641607383201,2018,90.63641607383201,15.0,9.0
Heriot-Watt,NSS Teaching (%),86.0724482512491,2018,86.0724482512491,77.0,4.0
Bristol,NSS Teaching (%),90.76346284935241,2018,90.76346284935241,12.0,10.0
Manchester,NSS Teaching (%),86.1313052231294,2018,86.1313052231294,76.0,4.0
Reading,NSS Teaching (%),89.04553464839971,2018,89.04553464839971,33.0,8.0
Edinburgh,NSS Teaching (%),83.6124450183608,2018,83.6124450183608,105.0,2.0
Newcastle,NSS Teaching (%),90.993198639728,2018,90.993198639728,8.0,10.0
City,NSS Teaching (%),86.196478799875,2018,86.196478799875,74.0,4.0
Falmouth,NSS Teaching (%),86.8739565943239,2018,86.8739565943239,72.0,5.0
Nottingham Trent,NSS Teaching (%),89.7239723972397,2018,89.7239723972397,24.0,9.0
Southampton,NSS Teaching (%),88.1166970565251,2018,88.1166970565251,50.0,6.0
Keele,NSS Teaching (%),91.7990585466314,2018,91.7990585466314,3.0,10.0
Portsmouth,NSS Teaching (%),88.909294969901,2018,88.909294969901,37.0,7.0
"Queen's, Belfast",NSS Teaching (%),90.6373406648338,2018,90.6373406648338,14.0,9.0
King's College London,NSS Teaching (%),89.0284822473664,2018,89.0284822473664,34.0,8.0
Royal Holloway,NSS Teaching (%),88.9982041071289,2018,88.9982041071289,36.0,8.0
Sheffield,NSS Teaching (%),89.793598836152,2018,89.793598836152,21.0,9.0
Cardiff,NSS Teaching (%),87.15639586967801,2018,87.15639586967801,65.0,5.0
Leicester,NSS Teaching (%),86.698176907495,2018,86.698176907495,73.0,4.0
Queen Mary,NSS Teaching (%),84.7301413731157,2018,84.7301413731157,95.0,3.0
Swansea,NSS Teaching (%),86.9961977186312,2018,86.9961977186312,70.0,5.0
Aberdeen,NSS Teaching (%),88.1546796982896,2018,88.1546796982896,49.0,6.0
Lincoln,NSS Teaching (%),89.88866166780281,2018,89.88866166780281,20.0,9.0
Essex,NSS Teaching (%),87.61871750433279,2018,87.61871750433279,58.0,6.0
Northumbria,NSS Teaching (%),87.7620435929474,2018,87.7620435929474,56.0,6.0
Oxford Brookes,NSS Teaching (%),88.5398745768355,2018,88.5398745768355,43.0,7.0
Aston,NSS Teaching (%),87.6519567027477,2018,87.6519567027477,57.0,6.0
Strathclyde,NSS Teaching (%),89.67530800821359,2018,89.67530800821359,25.0,8.0
UWE Bristol,NSS Teaching (%),89.6603812897177,2018,89.6603812897177,26.0,8.0
Derby,NSS Teaching (%),88.878027587705,2018,88.878027587705,40.0,7.0
Stirling,NSS Teaching (%),88.54731766124169,2018,88.54731766124169,42.0,7.0
Edge Hill,NSS Teaching (%),88.415689290521,2018,88.415689290521,44.0,7.0
Liverpool Hope,NSS Teaching (%),91.73952868681819,2018,91.73952868681819,4.0,10.0
West London,NSS Teaching (%),82.5777444735856,2018,82.5777444735856,112.0,1.0
University of the Arts London,NSS Teaching (%),75.3414118099635,2018,75.3414118099635,121.0,1.0
Huddersfield,NSS Teaching (%),87.8513293543136,2018,87.8513293543136,53.0,6.0
Bournemouth,NSS Teaching (%),87.0511813833964,2018,87.0511813833964,69.0,5.0
Robert Gordon,NSS Teaching (%),85.7362257631023,2018,85.7362257631023,82.0,4.0
Bangor,NSS Teaching (%),90.412359422924,2018,90.412359422924,19.0,9.0
Gloucestershire,NSS Teaching (%),88.3863636363637,2018,88.3863636363637,45.0,7.0
Goldsmiths,NSS Teaching (%),88.8862474741472,2018,88.8862474741472,39.0,7.0
Abertay Dundee,NSS Teaching (%),89.34375,2018,89.34375,28.0,8.0
Central Lancashire,NSS Teaching (%),84.0229565861335,2018,84.0229565861335,99.0,2.0
Liverpool,NSS Teaching (%),89.2761270017588,2018,89.2761270017588,29.0,8.0
Staffordshire,NSS Teaching (%),87.95107446952291,2018,87.95107446952291,51.0,6.0
Middlesex,NSS Teaching (%),81.6825048732944,2018,81.6825048732944,116.0,1.0
Sunderland,NSS Teaching (%),85.03,2018,85.03,91.0,3.0
Anglia Ruskin,NSS Teaching (%),87.8073172764397,2018,87.8073172764397,54.0,6.0
Brunel,NSS Teaching (%),84.4487396311508,2018,84.4487396311508,97.0,2.0
Chichester,NSS Teaching (%),89.0027493126718,2018,89.0027493126718,35.0,8.0
Bradford,NSS Teaching (%),82.425068119891,2018,82.425068119891,113.0,1.0
Manchester Met,NSS Teaching (%),85.3138112668512,2018,85.3138112668512,89.0,3.0
Chester,NSS Teaching (%),87.1469632591852,2018,87.1469632591852,66.0,5.0
Plymouth,NSS Teaching (%),87.2264449318982,2018,87.2264449318982,63.0,5.0
Teesside,NSS Teaching (%),87.44355845902581,2018,87.44355845902581,60.0,6.0
Liverpool John Moores,NSS Teaching (%),85.6162926725513,2018,85.6162926725513,85.0,3.0
Aberystwyth,NSS Teaching (%),90.793858605094,2018,90.793858605094,11.0,10.0
Kingston,NSS Teaching (%),79.968085106383,2018,79.968085106383,120.0,1.0
Edinburgh Napier,NSS Teaching (%),86.022311022311,2018,86.022311022311,78.0,4.0
Hull,NSS Teaching (%),85.32837011433129,2018,85.32837011433129,88.0,3.0
Sheffield Hallam,NSS Teaching (%),85.81038087446599,2018,85.81038087446599,81.0,4.0
Bolton,NSS Teaching (%),83.0835603996367,2018,83.0835603996367,107.0,2.0
Cardiff Met,NSS Teaching (%),82.36830154405091,2018,82.36830154405091,114.0,1.0
Worcester,NSS Teaching (%),88.2473289383951,2018,88.2473289383951,47.0,7.0
Glasgow Caledonian,NSS Teaching (%),83.64565587734239,2018,83.64565587734239,104.0,2.0
Winchester,NSS Teaching (%),87.1777606771835,2018,87.1777606771835,64.0,5.0
Brighton,NSS Teaching (%),83.7225722354986,2018,83.7225722354986,103.0,2.0
London South Bank,NSS Teaching (%),83.8783378552049,2018,83.8783378552049,102.0,2.0
Roehampton,NSS Teaching (%),86.15325523333969,2018,86.15325523333969,75.0,4.0
De Montfort,NSS Teaching (%),84.8776916976758,2018,84.8776916976758,92.0,3.0
Greenwich,NSS Teaching (%),83.05815491646659,2018,83.05815491646659,108.0,2.0
Ulster,NSS Teaching (%),87.1248610596517,2018,87.1248610596517,67.0,5.0
Bath Spa,NSS Teaching (%),87.4118717307255,2018,87.4118717307255,61.0,5.0
Bedfordshire,NSS Teaching (%),84.0193704600484,2018,84.0193704600484,101.0,2.0
Salford,NSS Teaching (%),84.77348795549901,2018,84.77348795549901,94.0,3.0
Queen Margaret,NSS Teaching (%),88.8905238375515,2018,88.8905238375515,38.0,7.0
Birmingham City,NSS Teaching (%),84.2879588630196,2018,84.2879588630196,98.0,2.0
Hertfordshire,NSS Teaching (%),85.8820793115479,2018,85.8820793115479,80.0,4.0
Southampton Solent,NSS Teaching (%),83.0534947286216,2018,83.0534947286216,109.0,1.0
West of Scotland,NSS Teaching (%),87.0806626154999,2018,87.0806626154999,68.0,5.0
Northampton,NSS Teaching (%),84.804350543818,2018,84.804350543818,93.0,3.0
"St Mary's, Twickenham",NSS Teaching (%),86.9690992767916,2018,86.9690992767916,71.0,5.0
East London,NSS Teaching (%),85.7214303575894,2018,85.7214303575894,83.0,4.0
Westminster,NSS Teaching (%),80.8576533650983,2018,80.8576533650983,118.0,1.0
Canterbury Christ Church,NSS Teaching (%),84.69030969030969,2018,84.69030969030969,96.0,3.0
Newman,NSS Teaching (%),89.5230160383253,2018,89.5230160383253,27.0,8.0
Leeds Trinity,NSS Teaching (%),84.019406057042,2018,84.019406057042,100.0,2.0
Trinity Saint David,NSS Teaching (%),85.5121149310271,2018,85.5121149310271,86.0,3.0
Birkbeck,NSS Teaching (%),88.2205861925267,2018,88.2205861925267,48.0,7.0
Leeds Beckett,NSS Teaching (%),87.3349633251834,2018,87.3349633251834,62.0,5.0
Suffolk,NSS Teaching (%),82.6892475562628,2018,82.6892475562628,111.0,1.0
South Wales,NSS Teaching (%),83.1214257953473,2018,83.1214257953473,106.0,2.0
London Met,NSS Teaching (%),82.1145951091807,2018,82.1145951091807,115.0,1.0
Cumbria,NSS Teaching (%),85.6717564582733,2018,85.6717564582733,84.0,4.0
York St John,NSS Teaching (%),82.8853754940712,2018,82.8853754940712,110.0,1.0
Bucks New University,NSS Teaching (%),80.78345158389129,2018,80.78345158389129,119.0,1.0
Glyndŵr,NSS Teaching (%),85.41291741651669,2018,85.41291741651669,87.0,3.0
Cambridge,NSS Overall (%),87.8026634382567,2018,87.8026634382567,44.0,7.0
Oxford,NSS Overall (%),88.3966847670763,2018,88.3966847670763,35.0,8.0
St Andrews,NSS Overall (%),94.875,2018,94.875,1.0,10.0
Durham,NSS Overall (%),89.7193585337915,2018,89.7193585337915,14.0,9.0
Bath,NSS Overall (%),88.6857537081752,2018,88.6857537081752,32.0,8.0
Imperial College,NSS Overall (%),84.1022790439133,2018,84.1022790439133,78.0,4.0
Loughborough,NSS Overall (%),89.1828336272781,2018,89.1828336272781,23.0,9.0
Warwick,NSS Overall (%),88.68969153704191,2018,88.68969153704191,31.0,8.0
Lancaster,NSS Overall (%),89.7403894158762,2018,89.7403894158762,13.0,9.0
Surrey,NSS Overall (%),90.0486130969402,2018,90.0486130969402,9.0,10.0
UCL,NSS Overall (%),84.2357351103707,2018,84.2357351103707,77.0,4.0
Coventry,NSS Overall (%),90.5593719332679,2018,90.5593719332679,6.0,10.0
Exeter,NSS Overall (%),89.8123324396783,2018,89.8123324396783,12.0,10.0
Leeds,NSS Overall (%),90.0638236147375,2018,90.0638236147375,8.0,10.0
Birmingham,NSS Overall (%),88.2296466973886,2018,88.2296466973886,39.0,7.0
London School of Economics,NSS Overall (%),75.4461099214846,2018,75.4461099214846,120.0,1.0
York,NSS Overall (%),89.12552436269759,2018,89.12552436269759,26.0,8.0
UEA,NSS Overall (%),91.38832083617359,2018,91.38832083617359,4.0,10.0
Nottingham,NSS Overall (%),89.2578786851915,2018,89.2578786851915,22.0,9.0
Sussex,NSS Overall (%),88.29240434037689,2018,88.29240434037689,38.0,7.0
University for the Creative Arts,NSS Overall (%),84.9624060150376,2018,84.9624060150376,66.0,5.0
Kent,NSS Overall (%),89.2800363388599,2018,89.2800363388599,21.0,9.0
Glasgow,NSS Overall (%),88.0144653004994,2018,88.0144653004994,43.0,7.0
Dundee,NSS Overall (%),88.5169688516969,2018,88.5169688516969,34.0,8.0
SOAS,NSS Overall (%),88.30769230769229,2018,88.30769230769229,37.0,7.0
Heriot-Watt,NSS Overall (%),88.71831488754019,2018,88.71831488754019,30.0,8.0
Bristol,NSS Overall (%),86.9090909090909,2018,86.9090909090909,55.0,6.0
Manchester,NSS Overall (%),83.8627889634601,2018,83.8627889634601,82.0,4.0
Reading,NSS Overall (%),88.6058676370252,2018,88.6058676370252,33.0,8.0
Edinburgh,NSS Overall (%),79.5648670427075,2018,79.5648670427075,114.0,1.0
Newcastle,NSS Overall (%),90.29417650590361,2018,90.29417650590361,7.0,10.0
City,NSS Overall (%),84.6474760116813,2018,84.6474760116813,73.0,4.0
Falmouth,NSS Overall (%),83.5274542429284,2018,83.5274542429284,87.0,3.0
Nottingham Trent,NSS Overall (%),89.6979395879176,2018,89.6979395879176,15.0,9.0
Southampton,NSS Overall (%),87.06053671728729,2018,87.06053671728729,52.0,6.0
Keele,NSS Overall (%),93.2293199882249,2018,93.2293199882249,2.0,10.0
Portsmouth,NSS Overall (%),89.4242547978767,2018,89.4242547978767,17.0,9.0
"Queen's, Belfast",NSS Overall (%),89.8562300319489,2018,89.8562300319489,10.0,10.0
King's College London,NSS Overall (%),83.785469285937,2018,83.785469285937,84.0,4.0
Royal Holloway,NSS Overall (%),88.0639097744361,2018,88.0639097744361,42.0,7.0
Sheffield,NSS Overall (%),89.8129653168694,2018,89.8129653168694,11.0,10.0
